recording_mbid,total_listen_count,total_user_count
aae53c25-67b0-4760-ace7-0ad833b00490,4874.0,416.0
5bc57cb6-7875-40b0-967b-0429deade3c3,27753.0,1547.0
f79ff8dc-c44e-4e43-b498-74a04fd4a2a7,10773.0,700.0
6b13d447-eb1b-4bdc-90b9-511515ff8d9c,102.0,10.0
9062e9f7-28a2-4012-9df8-bcbccbbbbb17,5967.0,542.0
546f5788-b372-456a-a7cb-afdc35a8dcb4,1623.0,406.0
427f7546-579f-4146-9f9a-b784bf4d484f,2709.0,313.0
6c14d35d-76b7-4da6-adda-cbea3572d138,22012.0,1074.0
dc7c9e79-026b-4514-bbb4-71f922cb7bc2,2.0,1.0
ee066c10-89e9-45f6-8a98-2e371a06b271,167864.0,1420.0
50024433-262a-46b9-b866-0382c7d19e03,3151.0,385.0
c7c7a5a5-ef7d-4ad7-bdfa-8abb4ff36322,17.0,10.0
67906623-1477-4b79-8a5e-c033f4fc909a,32.0,16.0
f3a93798-b6d3-42bc-96d5-fa982f0081c7,88.0,30.0
4408a0cf-682f-4ea3-9b73-15e60212e996,540.0,124.0
6e8b7cd8-bd82-414f-85f1-80e93d408bc9,11559.0,749.0
431c2163-748f-4f4e-8f0c-67e24c2a5e5f,4763.0,457.0
bc35461a-184f-4908-a7df-52553978f17d,13037.0,906.0
ba776cf3-de55-4a15-9bd2-a6c8c4d09d48,125080.0,1685.0
0496909a-4570-44f4-b7db-938a1bb27446,5182.0,558.0
4d28e325-faab-4ff7-b281-e0dcac450c1a,9886.0,927.0
5bf956f1-c656-444f-b9f3-9b08332bcc70,55610.0,2648.0
d54031fa-b67b-4269-8237-77d13aa521fc,2.0,2.0
6e6c8618-7428-4e6d-850a-a6d321cf9ca6,25430.0,1172.0
ce119417-7ac9-4b2e-9022-7461e3cc5a77,186.0,45.0
9461b9ff-0fc9-48ee-af51-b4438bfd0220,18161.0,1004.0
37011b40-34ba-4690-b170-f238dd189acc,23165.0,1393.0
27095248-cfa7-42b7-b2f9-0f0cf2bf28b3,18548.0,1169.0
4375337a-5ffb-47ef-a4be-f34a16a26a86,5087.0,186.0
58313cf3-e1db-43c6-b9db-5a2923d2d3aa,2957.0,287.0
c44159a9-914d-477e-8d19-1d5a2245e56e,5685.0,525.0
df9e80c0-1f07-421b-8bd5-1810fb7d36ad,1075.0,451.0
c30e1574-1ae9-4fa8-9ea7-5fcaee1099f3,35650.0,6442.0
82b35ecc-c8b4-4894-b8bd-35fc16c7aace,,
4eb7ea31-4d0c-4687-ab48-a47ff6af5ebc,102.0,49.0
ca792b46-f270-448e-abf3-a23e778a4cc5,3.0,3.0
7813032e-5748-4c1f-bfba-a105de38139d,1.0,1.0
a8af8d8d-b301-4dec-b0e3-f753885368fe,3.0,3.0
fd5dd3f5-50f9-49d1-bc8c-30af1f9877b5,1.0,1.0
1f1adca0-e9ec-4adb-992e-8873ad07b34e,13.0,4.0
4dd26109-91f1-4f0d-a95a-e441c79135d2,5.0,4.0
2402af55-5b71-40cd-8820-e31b6566cb0c,84.0,45.0
04fabb76-c43b-4fed-9a2e-c7e39e539123,25.0,5.0
812556eb-1922-480d-9b53-07d04c8232a0,,
30a6c9ec-0e1a-4998-bf01-9ac3a5143c00,,
8ac713cd-ff0a-498f-aec4-7be64aaf9812,3.0,1.0
82f0c0f4-89af-4c73-ab0c-3db454f55cce,,
83610970-36f2-4df4-a447-15fde714417c,,
f0ccba03-43ff-4dbf-8eb3-159669a5d417,,
af4a994b-2e41-403a-adf1-7140236b7db9,85.0,52.0
1b87b421-eac3-425b-8db3-9b9e3cf5724e,1.0,1.0
0b78fbc0-7416-429a-ae8d-86720f1b9988,16.0,9.0
32ff1d28-116b-4541-9286-ce6b31f1cdd5,,
aa07418a-0348-4ee6-a41f-ee0ac0f717df,4.0,3.0
55530d66-f57f-40cc-adf5-a9453b66f622,87.0,22.0
cec40a91-5748-46aa-ad3a-f6d3da1a4b3b,54.0,20.0
57322094-80e5-40ac-b0ba-db26c513c5a1,2.0,2.0
47d92857-7cdc-4a26-90d0-f188a6852a76,8.0,5.0
29ee9cfb-be6c-4704-b99c-65dfa26bbfe6,68.0,17.0
c9f79dba-4b69-41c9-8f0c-051ec1c1695d,,
3cb24640-c199-4096-9cfe-e945c2532717,67.0,13.0
dd77ad63-f33d-47ed-9024-fca7bc0c7975,123.0,19.0
758778c5-1fa9-4d6a-9023-9e789d0aa598,5.0,4.0
72e0aab2-e8c3-45ee-ab72-02fd92ff2037,59.0,13.0
26041d65-b44b-4140-a399-f4d993dcefcc,307.0,44.0
483ab524-ec98-4d7e-a157-273a74ed2571,,
a35275e9-b88c-43bb-956d-f137199c108d,5.0,3.0
28608045-cfcb-4508-a8c5-bb6098589e52,11.0,4.0
e90ebea7-35d3-4008-a801-403f148f2162,1.0,1.0
a34ba15d-0874-418b-8f99-aeb70a6a63ef,2.0,2.0
6b423824-9ab1-431a-b35b-c7915a54a6a8,2.0,2.0
40bdd600-50d1-4315-8c7b-805c5839447f,54.0,9.0
11b829c5-7731-4452-84cd-607a52416747,11.0,3.0
63a165c7-5601-4f03-920f-62927524529b,,
79246c83-ec16-4553-a54a-86c013ba9f52,71.0,12.0
6cf18d13-368f-4662-9774-fe8853b27d0d,103.0,26.0
eb2a70c2-9a88-4eda-9793-ca4521208e90,19.0,9.0
936aa23b-2662-40ea-a79a-a59579ac80ae,54.0,12.0
f0dff1cd-55ec-4700-a842-846ae09f1e0e,1.0,1.0
d60b7785-8cb1-4ea4-bc94-59f80b7fd947,228.0,73.0
100f93fd-b83c-45af-b708-f35fa7bb6a8e,16.0,10.0
d989cb1b-30f2-40da-8c1b-781a0833ca71,3479.0,347.0
c95c87f8-8ce0-43a6-a0c7-a735507a026d,193.0,30.0
a0c34f8a-3559-4536-8157-7a497d25a4cc,70.0,15.0
6c74e4ae-3013-42c0-aa25-555e30831d8b,,
18685a67-7b15-4022-98aa-4fc10264f1f5,,
00c0bfc4-7e20-416d-9e6c-8588268757de,2.0,2.0
86fbdeb9-3891-45c1-9f6f-f7408fe22f28,55.0,6.0
aba7bba0-6f96-4881-bf19-1f74aebd57d2,,
b847f431-1f5f-462a-bbe6-c281515c0e15,46.0,16.0
a733da92-c22e-49d5-ba18-fcf2a92e03ac,41.0,14.0
10fb779a-1e4e-43ea-97b7-df3c9964aabd,4.0,2.0
41a9786d-cba0-4367-bf68-04381b82d01b,,
5c356381-115b-454f-93fa-69b605bef3a6,32.0,9.0
55c82d62-bca9-433b-b9d6-c707e060aa9e,2.0,2.0
65725482-0f64-4432-9c58-a0f76f17a17b,43.0,11.0
1cbb929c-941b-41a3-a09e-ab66ccb73f69,,
84763b28-9a8a-45da-95e5-51810003ea4d,25.0,9.0
021e1a78-bb54-4dae-9c28-4870ce7f5814,2.0,2.0
ceb6d1f5-f6bd-4d53-8395-bb531dddc853,1.0,1.0
65b42aa0-674a-45a7-baf2-926e6bfbeaad,2.0,1.0
3d07a0a2-8ac0-495e-9187-6fbec49ae83b,5.0,2.0
8a10defa-0e0b-45cc-bffe-e5173981018c,1.0,1.0
2bc406e5-90df-4077-ab5c-e277ac005517,71.0,9.0
847b3497-974c-48b0-bd43-14e3372fc88a,45.0,13.0
66e61e37-7957-430a-9ad9-dd34560c4825,,
24d46c3f-2c5b-49a0-8a0d-24705a2ab928,,
f3910643-6510-475e-a7bb-60fd4e65f4a0,34.0,9.0
a88630a3-802b-48ba-846c-02061a93b157,35.0,19.0
c6c702ab-5597-4288-a940-b974f6df0f9a,1.0,1.0
899eadfd-c488-46ce-80a2-a20f1c6399af,1885.0,207.0
aed08435-ab17-4150-8737-ca99c48ca971,147.0,41.0
4b5cf0db-abef-47cc-8dd0-f3391290588e,8.0,7.0
33811884-d6d2-467f-a466-a0c35c9c5fab,2.0,2.0
286e118a-e7a8-4ccb-a2dc-b38f0442303e,46.0,11.0
dab811e7-2f27-43a6-90f6-15b31a08c29e,39.0,12.0
5fbe7d38-c8ad-4d49-b629-fda63cedfe0e,46.0,12.0
9528148e-7b9c-4a0b-a08a-4086c1ac7f06,1.0,1.0
1261f210-758a-49b2-8668-01f71b5bdb1f,5.0,3.0
deaf6346-81b5-4d15-9162-afba86386dd4,31.0,1.0
eca5bbdc-cf42-4d4f-9b2f-f98ab2320117,,
001cfc57-d35d-4dc8-9021-224a7fd27f16,46.0,13.0
efa0d13c-72fc-4d21-a2eb-cfb9eb8dcdec,,
b965b045-be5c-4e65-a79a-355e9a7b18e2,,
a9b36dcd-7481-4220-88b5-669566452d31,,
d4ceaf58-3c37-47d9-80fa-e08c205c5264,,
7f96dc63-fc04-4885-a34a-b9efc13404f3,1.0,1.0
cc0e8300-906b-4e3d-acd3-eb6fc8de2d02,5.0,1.0
279529e0-3ed3-4a64-b8c9-ae8908d60288,7.0,6.0
fdb9d5a1-b8d1-4ffd-a254-2a311c573199,,
73a15250-65a1-4607-943a-3e3efd94c975,,
5ca1fafe-e5df-4179-9332-d20adc674949,,
7e63f7c4-e71e-4faa-92e2-33ca635533b0,,
cceed5af-e189-41f8-bf55-a58b3b6dfe58,,
73e77326-770f-4c2e-b589-00e431b39b43,,
40fef4c6-066f-4c69-826c-d4f9a2ffd387,138.0,31.0
45d4322d-151f-4356-95e6-e319c450f002,22.0,13.0
c74bcc91-e391-4c15-a63a-c2684acfe847,3.0,3.0
c697d2bf-22bf-4870-83aa-ab16ade7b2c7,6.0,4.0
b8b4500e-5686-4323-8cba-c1780d66efee,1.0,1.0
aade3b63-cb93-4aca-ae82-d2fa620c62fd,3.0,1.0
a0896ebe-a1d3-4276-ae97-a15e35e8c733,1.0,1.0
5a40ee25-a402-4293-ab0d-6c369c717a0a,,
efb890b9-aed9-4bdf-970a-c73f368f4050,,
f7c1c5b3-528e-4459-9fc4-5c46565554f2,3.0,2.0
6f66cba0-0836-4bd2-b721-23eab84afc20,,
5050eef3-95d9-4cb1-a3e0-cda2b3f14e56,,
14d18739-acd6-4869-84c7-9a849cb55ba9,,
a53580d3-c103-43fb-8b94-0af0f04afd47,513.0,186.0
84f93c89-358e-45a2-9d05-31c16f98042f,28.0,15.0
ed461419-d9db-41d8-af3a-30a760077391,,
57edfa09-cef7-4d91-b0fb-ab0781a0effc,7.0,5.0
968b65cc-7480-4dee-85ce-6b0cfe1d1891,174.0,88.0
0d78a8df-6b4d-4300-9780-20b80458fcc4,,
80593281-da23-453b-8640-4a3efbf1a46a,,
21442fb1-997f-44b4-bc1b-27c076a15695,2.0,2.0
084f0621-7799-443d-8da2-d7e437d1585e,11.0,7.0
e6c45f23-0e4f-47d9-b88f-fea7f77493f7,24.0,14.0
1f2df678-fe40-433b-bde5-ce2bf52ad351,13.0,4.0
3a4393c0-0eaf-4bf7-a55b-20c8bd505643,,
7b365377-504b-41f2-a679-d262a8b1c3eb,,
f5c8c15c-26b7-4d93-ae4f-47f0aa2db9cb,1.0,1.0
1bef6253-7551-45b6-be29-e29f10cfd08d,,
9e725fb3-3d2a-49ff-9153-777b697663b3,1.0,1.0
cfd4cf79-7e91-4ea5-952e-11a2c567a46c,,
6c18fbe9-c965-4e85-abab-e9ed532eab59,,
8832972f-151a-4641-b6b8-8bb368dd2c98,,
764a8ddb-d989-4313-ab7c-1eef6de8eaf2,1323.0,210.0
30f48e7a-4098-465f-b7fb-103ec613c1d5,115.0,18.0
b460a970-c62e-41bb-ae51-f1f6bb05fe0b,91.0,18.0
1681e154-ee4b-4e59-a49a-967606dbf15b,8.0,6.0
c847daad-9719-4235-ade8-c598163e6d28,1.0,1.0
d2d29524-6329-4c97-bbbe-8c3507976814,,
bcff8365-3d5e-4dc1-84f0-2a52fb8d73f6,2.0,1.0
b0ec70e3-6a52-4a1a-8a1d-b2835f4dfb84,97.0,14.0
78a80aac-cf60-4346-9699-023896c979a6,2.0,2.0
68dd2b40-6078-4904-a8e2-acf9e7f8053f,1.0,1.0
a2b5b77a-e3af-4bcc-87d2-ac6bb37e5bbd,2.0,2.0
9138ec01-42f7-4d84-9b95-1c6ec5948129,,
6f992c62-0000-4d42-a352-27dd75f499c3,1.0,1.0
a2a581fa-5b46-4f9e-b2dd-42a043802029,1.0,1.0
6f2948b3-9a3e-422c-a9d1-c371cdfd80ee,1.0,1.0
fdd7e79b-6ea0-42c3-a7c7-536d738deb08,,
84fe0fec-ae12-4579-b441-4499b3e5c40a,30.0,18.0
c9d2d743-2e2f-499d-a480-1d0f88f5336e,,
07420e68-52bc-4739-9381-dd7bbb97ba72,6.0,4.0
65ffcf2d-644b-41d6-9428-719d30a8e245,,
35d881ab-ecf5-4116-9890-75c0d39cffd2,,
317500eb-5f70-405c-85ae-b0ba595ca0b4,1.0,1.0
3c36aca0-3072-4fcb-922e-ac70d50849ff,,
de90b5dd-78d6-42bc-9900-66b29ce1c2e5,,
cb42c092-0f50-47d8-8a4f-cc1b2daa0c13,,
a4947fe2-96b7-4e76-87e1-ba89f1783610,,
c85ce9fb-63b2-4ecd-ba1e-1bdeac29944c,,
9e0fed84-21c3-456c-987a-c95abf3943e8,1.0,1.0
bf82180f-1ef9-4a1c-ba1e-77e2e397fbfd,,
751e1b4d-3fc5-4791-815b-937b3f7bef7a,25.0,16.0
098cab23-c780-413b-b0c8-51518844a414,2.0,2.0
7264d466-ccf2-46ed-b19b-b9691b785834,2.0,1.0
a99be12f-4b5c-4f41-9519-30116e5d7204,,
c690755b-c3ee-4696-a8ee-128996ed8382,1.0,1.0
f21dc587-8544-408b-bd1e-8fa839b75489,,
047b26fc-f5f1-432e-b3fd-c897c0988646,,
370961f6-42ce-4c09-a981-cea1edd023e3,,
b3789aac-f08d-413a-aca4-54ccf48af2ac,,
924c245a-f320-4e9e-b55a-95a25c3965e9,115.0,28.0
6fd9c0dc-e712-4613-9240-0ce870cd7ba3,121.0,39.0
0de5d8dc-9300-4107-9831-aafbdea5695d,210.0,25.0
f638b29e-8ed4-4da0-844a-73623a461e84,2.0,2.0
094c4aab-7489-4ed6-9fe8-22a85f32dcaa,2.0,2.0
4a33ace9-32af-4ab9-a217-d1a0aa250345,,
356d650c-3ea5-495f-ba32-29cd102e6825,1.0,1.0
2d315fb8-bce2-462c-af6b-e8954f30f950,1.0,1.0
43edfb3f-25a4-4676-ab43-de420b8390d2,1.0,1.0
c1d14caa-69e8-430f-b7d6-0a0178897e8d,144.0,20.0
0f8cbc02-8d2b-4169-b586-3cef47c32efc,4.0,3.0
475c6e47-e0a3-4428-bd22-c14651b26734,4.0,2.0
433b6940-b099-459e-98b8-2e6cfe17fcd8,3.0,3.0
a3cbdd8d-d6bc-48de-b8e1-8e31bdf77659,,
001af2e5-418e-4c3b-8001-e1f63400b3a4,5.0,3.0
972fb348-fbfe-4158-999b-c3261c097dec,3.0,3.0
0f6888f9-62f0-44f1-b3b2-aba792981acb,,
b4240e9d-97ac-4ce3-8d3b-92bc3d01a9cb,1.0,1.0
7a3b722f-618c-475e-9eaf-c1693383ed2c,2.0,1.0
d2f03964-6af7-4077-8688-32edb8bfac1d,1.0,1.0
aac725c2-bace-4f6e-8d12-bce68a5399ef,,
54a4c74e-210b-4e6c-9a45-67d5d743a955,,
3fb57055-c792-4058-81f8-9ee393236e16,,
cd5a2643-de34-4182-9199-f613403d8785,,
d2f4111d-84d0-4022-9414-2f29bb99e9b6,,
3ce8858a-486c-4400-b6c5-297473f36384,,
a9974b65-6d90-4ab9-a38f-f053b530dae1,3.0,3.0
8fb0c51d-e97c-4104-9325-4117d2ee2e5f,7.0,2.0
c5911f77-5b12-4a5a-beba-c62dc581825c,24.0,13.0
c44c0e21-f8ff-4ffc-a903-4e221025871d,,
d41e2dd3-935e-4636-945a-88f673775407,1.0,1.0
57e00900-f8de-47b5-9ee2-0d63a5ad60d9,,
1c99edca-5a04-4896-a319-168e1f681920,,
2465b68d-2bda-4c43-be4f-be3f49cb4b3a,1.0,1.0
8cc38236-2ee1-4bb6-abf8-191e7bb892f9,2.0,2.0
e1df19c7-a0d2-44e4-a659-a40ccceeb949,,
014e3643-ffa5-4dc9-9386-651b5c0d753d,1.0,1.0
a70020eb-64c2-4156-9729-3a50822db636,378.0,145.0
8ffe06fb-d375-4944-bf77-3f3ddbf03d3d,,
d13abf3e-0a2b-4fce-9579-87f16327ce1e,2410.0,229.0
16a6ad2d-0fe5-4690-b98b-2c704bcd80d5,535.0,116.0
8f43d82e-fb00-48b4-8581-bfba8711aa36,137.0,19.0
c0d40855-ab0b-46f8-9080-903a966015a8,9.0,1.0
02091ad2-13e4-4b40-9b80-0e46056f2419,3.0,3.0
a50dd172-57fa-492b-875c-0855d69b6df5,17.0,12.0
b374cb40-6330-4f75-b25b-1a7fe1611c7e,14.0,5.0
f271ea0f-b42e-4004-b1fb-d3c657be9da5,3.0,3.0
2c661907-27de-43ba-ab9d-4fd5be82d6be,1.0,1.0
5e1d8126-ed48-448b-b088-6140079978c8,1.0,1.0
566ae6c3-00d3-48b1-aeb2-33bf63fbe802,275.0,44.0
459bfa93-ceb9-488b-9022-708214ab36b3,29.0,15.0
2b8f1351-7231-410a-8ea4-2331bc1f5697,3.0,2.0
01fdd20e-838d-490c-b8cb-619d0b74dc0b,90.0,24.0
42d7d261-4ad4-4c4a-8941-73267b06fb87,1.0,1.0
18a7ab40-0b29-47c5-b01a-ffeedb5dd63f,,
458af1ef-6c23-4f16-befe-7c8d82dc788b,,
4ad1f69f-1d8f-4416-9805-48a3046123f6,45.0,24.0
ff352a7f-dcaa-493b-a006-4fecddbdf53f,8.0,7.0
fcf77f98-c870-4ac4-a7a5-b677322ca441,15.0,9.0
eca97b6a-ac25-4126-8b1a-693fd5183fab,,
1518e5b9-70a9-4e8a-ac81-a19f3fd406e3,,
c6a8c348-d931-47ec-9ae0-866fb5484158,28183.0,4281.0
ff3b9ef5-1cb1-4aa4-abf7-2dec2e0aa109,751.0,106.0
dcce7325-064f-4d28-a0e3-401234c20790,4228.0,461.0
3a0800be-a6ba-4406-875f-2058bef6b481,740.0,83.0
a932432f-956d-489d-b1be-8a6a3754e883,2338.0,239.0
4c38dff0-a3e3-47fd-845d-51a33fb3ea68,860.0,88.0
de64f75b-c8db-4518-8a67-0a88ad29ad83,1048.0,144.0
75fc54a5-be9e-4e9a-ba76-99f7c3d163d9,1112.0,180.0
cff50077-3032-446a-8262-9ed93ab763e3,4371.0,525.0
42ed2edb-3e0a-46bc-be3b-c75e8fcfb478,1425.0,164.0
c21e5c1c-2508-427d-9318-7129af30ed48,753.0,64.0
e51d54be-b8ef-46bd-a538-511c9df28f90,45.0,16.0
5a61f9ab-2547-498d-aed5-20225a71a26f,1929.0,256.0
0fb5cdc7-d9ce-4d8d-85bb-19f2183ad9fd,873.0,116.0
1992fdb7-48a7-43c4-a550-96dbadd01bbe,296.0,95.0
45eea781-a5ab-4331-ba75-cb191bf1b046,896.0,240.0
2599e96b-74f7-4d71-ab30-5ecb653281a1,1288.0,218.0
fa7ea32e-ee73-4dae-b544-9c52806e8816,2939.0,472.0
b644b3d9-d8c3-4c42-ad76-65eab35de607,1805.0,371.0
9c29ab2e-1f08-4a3e-b3aa-c5bd1e8ad891,166.0,45.0
9a11e482-0a06-4104-951d-bdb20a5fd326,6824.0,1062.0
f6a72a9b-2356-41ad-9d56-c44b2ca563f4,3969.0,625.0
e5d58583-1327-4c21-aca1-a96bebac1f3f,1985.0,285.0
722a0693-75b7-48b5-a023-6277aac52ec2,402.0,69.0
c2592431-1b4a-4982-b8a3-5f7bcfc41993,3923.0,666.0
3579d9e4-f024-4ca3-85e9-f2c680b513f0,1822.0,225.0
ab2aa56b-19d4-4ff1-bd66-6907f3d0fa87,1954.0,355.0
83cd2cd6-e914-4c85-ab9c-7511d63d8f21,2406.0,330.0
671192c3-d349-491a-af7e-27235683bf3b,2563.0,412.0
31c09f2d-cf39-477e-9d37-571f95c26ba6,4002.0,631.0
059d689c-79bf-4b62-b015-ab458b611071,686.0,97.0
db5cf4e1-e888-4e65-9df3-876b8bc87870,325.0,50.0
88c7954b-4445-4c5c-a2a1-40ace3a3904d,647.0,90.0
f3d1b722-d3c0-46c2-a595-1a6cd8b5db6e,490.0,98.0
438431da-188a-4019-a5f5-77dd941cd66a,564.0,108.0
782bbd19-58aa-4495-8efb-4090814bad3d,2517.0,348.0
2b869b46-2f38-4445-8e8e-2f04e3fdcf53,3337.0,435.0
1ff24756-f7da-460a-87fd-4eb7ccefc3c0,218.0,29.0
85f2100d-7a56-40e9-bd98-c5149052199e,15.0,11.0
f4992365-73ee-40fe-9502-5eb6e7b9d67c,144395.0,23903.0
0140c969-784c-434f-96fb-031fff0ee296,18363.0,2743.0
1c698f74-2500-422d-8e98-5ecc3c34c238,12552.0,1560.0
f094b32c-d8ec-46a0-a1b6-b4f3a9fc8d83,25034.0,3487.0
5ecdaba0-09f4-47f1-9a6d-23e01fc4bcc4,84.0,25.0
1f8c7a20-4e23-4e01-9328-fbed86212cbc,1.0,1.0
92e8618c-1490-47f9-afda-59d14d42eb7d,154.0,38.0
af82686e-24fe-40df-acc6-15af81814bfa,310.0,31.0
e87a6952-a215-4112-931f-90cdc9e2af08,143.0,33.0
095b6855-8eba-4ee1-ab57-aa26c65d5a55,11407.0,1704.0
56aeca9b-a8ba-4dae-8692-ffeeacaffa07,1298.0,185.0
6696d87d-f972-4cc6-9d5b-d5212fff84c4,707.0,95.0
db950996-d35d-45b8-ab45-0748108e8eb4,10033.0,1061.0
31e4bcfd-402e-4496-853a-47330bf159bb,2197.0,386.0
971187e9-9666-4ca5-b30c-b04014d08358,,
6fb27326-bc6e-46bf-8835-8f13057c18ce,868.0,105.0
0334e225-c915-4d29-beb9-584028dfaf74,63.0,10.0
11fc062a-67d5-45e6-b018-01c2fbfe338e,68.0,8.0
da605834-1e91-4110-aa1d-c3fed68e22f2,,
d63aaa28-4461-436b-95e0-1bfb09a71830,2446.0,289.0
f70d985c-60f5-4148-8c25-653eb5c8b9dd,365.0,59.0
f439df83-29e1-4628-a5ee-3696185fb3ca,2916.0,442.0
075f7cd9-4d13-4c3e-9267-fb484749a988,60.0,6.0
99e42c21-b9b0-4364-b0d3-d09a59f224a9,,
22b9f3e8-4e5f-4f3e-bb5b-1f62d7d81a6a,188.0,38.0
72848a61-a085-449c-8677-96b611585299,10335.0,1916.0
5f6a0e2e-fa5c-4e88-ad6d-d00b6f6ec3c2,9553.0,1821.0
f5f06223-5599-4f9e-80cf-aaceff5a3563,5983.0,1215.0
c1c54ed9-4674-40eb-b797-5766699a53e8,143.0,31.0
5f764aca-feb7-455e-9a17-249276284713,3200.0,666.0
791c207d-3221-4337-a7e1-654593744442,290.0,116.0
967160a1-f927-4eae-8f68-eca0b1ae1674,,
f4a5f9e3-ff9e-4726-950a-a20771ff0bfc,195.0,78.0
a8f73fd5-a702-4705-95b8-6c7c31490c0a,76.0,13.0
c3d49149-8e0b-449f-8589-018fa3dbe7eb,742.0,239.0
ac105a7f-c97b-4f9d-850f-46616f8cd915,1107134.0,96578.0
9b81a817-a522-429e-8627-ddf870b0d989,353.0,138.0
1d6db6ab-364e-4d07-91ae-4e5dd5daf2e2,314.0,82.0
1e6373cf-949c-48a9-9b11-51ac95ee5e23,10899.0,1606.0
7f1b215e-129e-4404-9abb-e208cb9e33e1,232.0,7.0
a6aeb0b1-a73e-4432-873b-e66cc7f850be,7985.0,1368.0
548669f5-5d92-4cda-bb40-bfd6c9015ab3,467.0,153.0
25ccdf7e-9602-4df3-bcac-1d3bf48f2122,109.0,49.0
c25d8f15-24f5-4366-984a-1700328887cc,56499.0,8486.0
f036068f-9a2d-45c0-9d09-2450f3ec1dc5,77.0,20.0
aab8d44d-e851-47f6-90e4-449f6b039f05,,
089b7503-7584-43eb-9ed1-335f790177b3,240.0,77.0
0b663eed-c1bc-4c48-a6fe-837a23d7d55d,65929.0,9754.0
f6f3bf42-3e13-48a6-9a3c-b624376de203,39423.0,5485.0
cd61788d-3f2a-4ecf-9724-1de345d2b62e,6913.0,1395.0
916ef253-b784-4937-83d0-62085c6fbb34,,
ef24c2ee-e6bf-4055-90f2-e20736939898,423.0,155.0
1705b134-a442-4aa1-b92f-6f341aad85fa,13701.0,2439.0
caef3604-c8f0-4477-bb8c-4b7658b7bfe9,229.0,107.0
089f9789-a00d-46f3-90f7-b4dcfbf7eafc,161.0,58.0
f6882139-4f2d-47cc-9bee-096fedfb273c,2092.0,432.0
93c73429-72b3-4f98-8e69-cde35d54b342,1066.0,287.0
3c2347fd-98f7-4dec-9484-059e727db480,882834.0,94442.0
236710a2-55fa-4051-9e55-f094f7241373,479.0,49.0
0a1f29ba-50f3-4e66-b478-0d2527a99148,95.0,16.0
3071d0c6-4f58-402a-96ad-9bdadcbaa264,342300.0,48380.0
afb2aebf-d4f9-42c9-bca4-45b918536c11,986.0,162.0
d5654197-5cfe-4acb-b0bd-dd66468fd241,169294.0,25572.0
55363a7c-cfe4-455e-bf2c-81afd361e2d1,,
7925d2e2-a957-4837-b6d8-1896f9c15b1f,,
f910bd67-98c0-4a99-aaf1-19557f53921c,118686.0,14743.0
2d5ca834-57a6-447b-b1b2-c5d7b4f08aae,22370.0,3580.0
b9848935-e01c-43fa-a767-f9eade05d3cb,106898.0,12705.0
782ee794-afb3-4adb-a1d7-c6fdc1d945de,11998.0,1535.0
634c6909-abad-433e-969d-02e57913ef46,832.0,96.0
69afc6dc-c11d-4d85-8fec-978cf7478783,8848.0,1631.0
de56da4f-cf7f-47b7-b2d0-95ebab05924f,9746.0,1084.0
d59f7639-de7c-4384-99c0-5e05cf88f338,160.0,80.0
f6ade3d3-699e-41a4-80fe-6283b9881fc6,366.0,59.0
a6861db4-66e6-4b41-910a-8dba360bb2a8,795.0,147.0
00bf46ef-0b47-4aac-a05e-509ee926325f,18.0,11.0
973e3193-a217-4b47-a9b7-551b27497d95,80784.0,8297.0
e8ab4608-d9ba-4500-a9a2-9c1721e3db95,,
2c7ec1ed-3f98-46c2-8c90-22a7edd181d8,330.0,63.0
8fef2485-34f8-4a57-aa73-cc4c8ddbad5c,3.0,3.0
3b31a0e4-71b4-4c87-b9b7-5bdc6d2c8c53,11305.0,1389.0
27117064-7212-4d61-9caf-4260c6a97d78,18439.0,2209.0
ffeb79e8-ddcf-4298-b818-438a0aabbbac,443378.0,56513.0
5169c861-c546-488b-a1df-bd620496cf35,21069.0,2659.0
81c85bfd-0e27-4fc9-8aa1-c04199973cb5,20523.0,2586.0
d1c5d100-c172-4567-9215-284d7d84100c,36237.0,4841.0
e514b1c3-e418-4a45-9486-bffc2e6e28c2,17530.0,2669.0
ecb7293e-7b23-4eb1-bf96-d42cdf7bd187,564.0,176.0
89b71d61-4013-4976-985a-49357e22e5ff,18.0,8.0
15443a00-eda0-4092-bc50-94af377c87d6,1345.0,198.0
4e1764bd-b508-4468-bd6c-cf516da1eec8,13293.0,2149.0
541c336e-9eec-4a61-8c5b-351eadbe6b33,9.0,8.0
9f2eaf05-d3b6-4ae5-9b5f-49137e27bd54,2438.0,408.0
cefb7fe1-9f86-4dac-b3f8-a5017bf6910c,33.0,16.0
3bafbb5f-6e1f-4ec5-af4b-77b139b58bbb,31820.0,4872.0
51b4e646-6bd0-4e15-896a-22378db8b6f2,24.0,14.0
18d74fbc-fb60-4ee3-9d7b-c74ebe9b9cad,33.0,12.0
fab54140-39f2-4c4a-a2b2-4a6721ab9934,793.0,161.0
17cc5f0b-df07-4fcb-b40c-c6b5125e0f7e,416.0,23.0
18acaf4a-75b2-4707-839a-38ddd9af8c0e,1157.0,191.0
3ca9d871-7aa9-4c2e-b02d-a641504e3cc3,9955.0,1302.0
0ba0f410-e8ef-4bc1-981a-a556a4f3ce59,5480.0,738.0
ce43ae03-91d2-41f3-84ef-2c640241c09f,8126.0,1151.0
efa39a47-2372-4ceb-aade-4385e7ce1464,60.0,18.0
