artist_mbid,total_listen_count,total_user_count
228768d6-db68-4b0a-9c05-a2d83b859911,584,45
da447efe-b2d7-4c62-8743-1d969a108200,30112,2781
507ccf29-0d49-4219-a1a2-1b98f8e91ad0,8036,787
923b5d99-4020-40d8-9db5-1390986bb4cf,23518,1447
465cc0d9-9429-471d-bc35-c3def57a9320,6546,680
8532f924-55ba-4875-a09a-af1e90a22246,839,81
1ae5d8fd-583d-462a-a1ba-780597140ab0,2344,163
ee281c14-5420-478c-899e-52beed04ae8a,12428,346
cad87704-dea0-4332-8d2e-eeb9fc91574e,2187,174
bfc041af-595d-4a0d-9026-8bce9aab3e53,25664,1609
4b290fcf-8080-48dd-906a-1754840ad280,124234,3324
47f1d0f3-9633-4e04-8b82-1fc7de31f6ab,124147,9640
6c3ea02a-6ad2-4e94-9c55-bc8fae2db647,13323,1841
e361dda9-7562-4217-a6fd-d6ff401b109e,2455,92
0b3819e6-3fa1-4a50-a84c-f2a62643185d,346412,12014
1f4e254d-9588-48e5-9851-ca5bc3bb4982,10625,302
1e796e64-4cb4-4b61-b8fd-a6880f689b10,18517,2098
c6f09ec1-7173-42e2-8f29-30cbcbff8878,8337,1252
6dd68408-f0a5-4c45-9216-0964ab772cc4,1724,224
5e78692c-8e75-45ec-9624-701f835b4950,1748,196
f0c58dc1-8262-410e-a38b-e4f92e14759a,683173,21969
cc02cf2c-4d1b-419f-ae12-92e559a62518,21660,2281
50682007-54e2-4352-812d-a05ec7ab0365,25735,1467
3bc1d04c-7e12-4112-8a95-f302aca54648,169164,5276
cc30e630-8c75-4d78-b205-8e2edc6bdaa7,789785,84479
d606b860-cc03-4959-a3fd-3a24bccf2560,485164,10307
f90e8b26-9e52-4669-a5c9-e28529c47894,6476982,231166
5f6ab597-f57a-40da-be9e-adad48708203,5336346,171090
b1fff892-2d4d-4819-b577-c68091802e85,10674,1527
405528df-2632-4730-80fc-83e775a97651,1675213,133408
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,8715638,247711
afdb7919-059d-43c1-b668-ba1d265e7e42,6496288,220558
1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,3172316,105044
382f1005-e9ab-4684-afd4-0bdae4ee37f2,8543407,162027
a94a7155-c79d-4409-9fcf-220cb0e4dc3a,11466511,201975
fd1a2d9d-9bb6-44de-83a3-41560658aba9,2670853,147477
d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,2186138,136054
481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,4418700,148060
6797c795-08b4-4da2-a4d8-95a554c2a91c,75837,812
20ff3303-4fe2-4a47-a1b6-291e26aa3438,4538289,193301
859c5776-1117-40e9-a566-4a0ba79f3554,9122,379
8dc9bc1a-de6c-4035-bd23-1246b8a6f468,4784,497
0e6cc5e5-4f03-4993-a481-d70d0e354d9f,1396636,80577
b5fdcadd-ec88-492e-9d85-f55eeb16bc2d,7698,443
b2dbfc09-b332-408b-a235-1850e41971c5,7565119,188114
070d193a-845c-479f-980e-bef15710653e,9877247,208434
b4840292-2cca-436c-bc09-4b78ec94764d,10172,376
b3fdb0b6-05d6-44d0-9d4d-60105bf7b1f2,492,68
2f24ec8f-0331-4e04-9669-02a1f3eeba3b,5852,408
158999bb-f161-42a5-bebb-4f8bd9b2e018,4137,228
233ea5e9-bd1c-4e1e-9be4-c2c93e0b1cac,241043,3603
c3009d7a-51ac-4c9c-888a-04f5c3c4be0c,462506,33808
d76f3c11-26e6-4d98-b0ec-258384bed192,10016,1004
e89006ae-059d-4e30-839b-0026ff586e71,1030,255
9b12649a-8051-4051-8c56-131f7f4562a2,3379,308
4dca4bb2-23ba-4103-97e6-5810311db33a,2249928,105957
8a515308-0b8f-4b90-b0d5-2c873d96570e,6,3
cf71e106-1003-4390-8477-cf268229df66,48183,1790
ec09ccd3-a20f-4033-846b-5c42fc6d4dc9,83790,2126
b12a62fd-ca97-4461-9f96-2e6a50f47aab,338,48
f7a5bbd9-a4d0-450b-b4ab-325aa8061a07,5951,200
c6db5c68-da57-41f9-8472-3da2e42977c4,90789.0,21001.0
19f1392d-7ea5-4417-b38a-15e82c8ee055,1235.0,330.0
2b1e7c27-2663-43df-9c23-8601e173e6ef,91028.0,1103.0
aa3e587e-36e0-4e25-8dce-e04631cc7f00,14770.0,624.0
2f0c072b-8fb0-403a-9fd8-03c1c9771312,2038.0,218.0
f43dd62f-4fc7-4216-9220-be555f16d131,320914.0,22186.0
0b80bdc8-3b0a-478e-8691-e0fa531491fa,4993.0,392.0
af6e345e-70b8-4fd9-81d3-ad40b2f6f7e2,6028.0,1265.0
377015fb-c02f-4b05-960b-e0df6a7ea99e,343846.0,46660.0
138f1987-bbb8-48b9-8d77-bf02576b0905,85491.0,10222.0
ac4232ea-8881-4d84-9f32-ca1f8c15b4fb,15646.0,441.0
75a2a620-51a3-4bf5-853e-44759dde1415,25353.0,293.0
fc6214b3-6d82-4803-be74-01ece1723e42,744956.0,72360.0
55907dac-e84d-4484-85fd-880f72918311,9380.0,869.0
3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,642293.0,46958.0
a7a40415-6b6c-49eb-8b66-18ee1c53673c,5.0,2.0
f1d7f1fd-8883-47e9-ad2b-e9ec9ff61aac,668127.0,64347.0
7587c0a4-98ef-4ecf-8d9d-81807b97942d,58490.0,928.0
dc58fe77-4bae-45de-9f1a-9b97815f61a2,,
7eed2339-2e68-4ab6-abf7-aa96b94bd6e0,6640.0,473.0
a8863d65-6f1e-43b0-b480-7dd85fd8339e,275992.0,35442.0
5b1315cd-5c91-4ed8-a823-18888c281f07,987.0,141.0
4a1deabc-1003-4715-94dd-dfc921f9bf30,1538.0,74.0
d11f9c07-0eac-4a1f-a443-19cd0f63d5f0,323789.0,36214.0
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,69541659.0,348313.0
5e9adbe9-5721-4d66-88e4-0e3ff7129f1c,189228.0,6404.0
2123417c-f562-4461-9873-8910ffece5d6,45117.0,3700.0
e9113fb7-350c-4975-9b16-af633f23cf66,95632.0,5374.0
f3d31deb-7a15-4f1f-b025-8eedd01d6004,19440.0,2039.0
6e7467c7-c503-4677-b5d6-dbf77d24d8da,13222.0,1503.0
b747dabe-b66c-48f6-bae6-b5e16d86b9ab,244336.0,7383.0
7abcc817-ab8a-4095-9295-83aa5c11c3a1,78469.0,4657.0
453fe294-008b-4c77-b894-c03a2757ed63,23617.0,2117.0
a9218292-50cd-4ee9-9787-e0fbf466f92d,39880.0,2363.0
8d8de78f-8097-4e10-9d37-bf9b4aef614f,46958.0,3392.0
4c557e83-d72f-4a93-92c1-645db5031a96,1090327.0,20736.0
ccb9d51f-62a8-44c7-a433-8e961c86080b,39254.0,2844.0
7a306d1a-b837-499a-8d83-7996b2ec0c7b,14186.0,1373.0
e185420c-b3be-44e7-8518-b64a33419461,22209.0,1833.0
e8dc0742-7038-4d88-83c3-9b7003dcbd14,22436.0,2069.0
389a2355-fdf6-4bcf-a193-16a64127d962,20789.0,2386.0
17958f7b-a755-42a7-ab72-4a7b601ed115,50351.0,3161.0
82e7680c-ec32-473a-a7fa-d862f986f615,12714.0,1423.0
f4ad883e-9a92-45ed-a540-a49c2d1c36dd,8538584.0,183628.0
e0e2e020-18c6-46a4-87be-c15a74cd3799,35832.0,3068.0
487bfd74-71bf-46dd-b89c-80b7a0f06f2f,10127513.0,207990.0
1bdb0944-de76-4554-bc15-b090e0afea79,5336.0,466.0
912fcb75-fa16-49e6-9e19-becf0f7dea4d,205947.0,25078.0
2ace98e6-69b6-445e-b66d-a70a05f4ece0,38497.0,2544.0
0dc80325-33bf-4120-9cc6-ca6caae39571,16555.0,1608.0
e109031f-998a-4340-a80d-016b1dc86675,15789.0,1473.0
4a51d885-9445-4e6a-a171-36e2d51dcfa0,462419.0,15630.0
e0a5aba4-c66a-4744-84b7-c16257ed68a9,27496.0,4038.0
535f8d5c-e04f-46a8-a68c-bd2cfb927f35,11869.0,1253.0
f81bf9b1-3ed4-478c-9b90-3f1071bffc87,9967.0,1264.0
55d648e3-60d0-4fce-851d-cf6fb1c4e398,154852.0,17090.0
171306a5-cfbf-4a93-a8ac-6145198b2489,5903.0,943.0
69b39eab-6577-46a4-a9f5-817839092033,22052880.0,253489.0
0891a6be-10b8-4bc2-aa66-584ba1c6a33b,3188.0,363.0
40c857d5-6ab0-41f4-aa1d-7614a79a0686,32235.0,2299.0
aafe3816-2d68-4528-adda-d68514c940d4,65885.0,2750.0
c3acebe1-5b3d-4d77-bc30-c59ef2b04d98,11419.0,1442.0
4383cd0c-0c83-435b-8e26-007332f74f5b,8651.0,1328.0
324405e8-c264-4077-b3cc-26a5fa1ed713,22479.0,2106.0
a13c01e2-7739-4b25-af65-38e2fcb560e2,419663.0,49234.0
ab722b70-b4a8-4918-b13d-2a449f23df16,39868.0,3207.0
20e264d7-b4d5-4e49-8931-a9c67ff07f04,6650890.0,134713.0
86c407d6-10ea-4062-9193-233a1bdf1f57,106428.0,17790.0
d8a1bce4-2126-4758-9f70-bd992f2460fe,40501.0,2909.0
712035f7-ba4d-469d-89af-ded7f3fa4dd7,1820.0,134.0
8c058282-ba69-4fab-9aad-2c609da200eb,5637.0,823.0
46db9a30-6100-40de-8933-2c265849948b,16.0,13.0
ef15c574-cf5f-4cc8-823f-f4a9e82833f3,34228.0,1512.0
92dc699f-fcbc-4278-afbe-40b5ad060a55,6081229.0,113660.0
61dd30be-8e7b-4c85-9aa4-be66702c4644,641601.0,19934.0
b4806361-a71f-4bf3-981b-e65412b5e536,71528.0,9730.0
f276a4e8-a9f4-45f1-9753-292f676c913b,6327.0,379.0
832e597a-2e4f-4e86-88d8-3b3b2444df2a,10780.0,764.0
f8880039-ebd9-4562-8624-f40140a14b38,8537.0,1000.0
eac18b2a-2ce8-4598-9bd4-0d1cf0a8e214,16543.0,1935.0
c7caf86a-cf4d-41d3-b68a-eaeab80da4b8,31675.0,3324.0
01d243c3-ff03-4470-ae10-a232981ee5b5,12156.0,1469.0
3bd9ca5b-b37c-432a-8d16-91ef2130e3b0,1434.0,195.0
31a13c67-3c65-49f1-a619-f4a603bf0495,652.0,140.0
7848810b-289b-403a-b909-7d26387cb229,925.0,128.0
959a5396-1d2e-48d6-ae01-df3ee28d41d0,6150.0,433.0
16346cf4-4d2b-40ec-8393-0fc7296d92fe,1297813.0,60025.0
d505ed6d-dfef-4eeb-b0f9-e9e3f561189b,5883.0,315.0
a82e4bb2-2bf5-4dda-86e5-82cc5831330e,704.0,60.0
f6f3a309-9d14-4b7c-895a-166333c25f9c,152293.0,17796.0
14f67a67-2d22-4411-b092-858bd471b6de,40220.0,2098.0
c96a6114-9955-4954-a47f-bbfd08ca3adc,12170.0,493.0
5af0b821-434a-4aaa-a86e-6e3ece713204,25489.0,6152.0
4866af3e-7586-403e-bea4-f27bcbcadbb6,344328.0,10045.0
14298eeb-ddb7-4303-9274-92497bc9691a,4037.0,480.0
3ab3f4d5-0282-460d-85b6-cf68a471af09,55334.0,4018.0
1edd13da-435b-4fb1-a0df-cf0d14eefc0c,26603.0,2112.0
3ac730c9-9496-4b39-a080-f43023dd8ef6,2545.0,719.0
1707e0e7-da3e-49bc-867d-5a782d7d21ff,12048.0,651.0
d29aeded-5f79-49a6-8c8f-30766a9faaf5,201.0,73.0
46efbaa6-1bf3-44b5-8838-67f77d77aa96,25121,1775
f6c37c3a-ca23-4110-9bbe-d4e4593cc3a3,720835,39383
b7c655d4-0822-4f14-96dd-4f3160d11b3c,9921,1241
ba4aabe4-4f02-493c-8593-aa38c370d905,11662,473
07c7e786-9ab7-4371-bd11-78a129f379f0,5928,858
2c65f024-b9c9-4ca0-8dd0-84cc1657c6ec,10292,814
3c580721-5380-45e8-965f-5c471e984438,300080,13297
6338a3a4-1676-4a99-b2fb-a3f0072f6b42,1990626,42775
25fb87b8-3b6f-481a-97eb-c4c8f6fd4fa9,12387,428
e43d0728-df9e-4c26-ac3b-a98a91e2f314,7417,1031
cc684d5a-853e-485f-b310-a7660f0c33a6,67696,10038
a8e3ea84-bb72-4d1e-a447-b092bfb2adf4,3036,443
faa26318-de1e-4daa-bf45-cdde3c7d39c4,496,82
445b1c99-aa09-452d-90fb-05f56799d2f8,4580,732
faa718bc-dac3-4f55-99c5-2db829f73a3d,594042,4915
2c629b8c-d751-4131-b785-5690bb5e0fd7,12055424,177907
f031f1a9-f112-4f52-b0e2-4c3b307b43d0,177,48
f1ee5588-3b80-45a7-b33b-3337af8cdf6e,275101,8804
c826bda4-4f4f-4746-81ba-5f66ac9c95e5,316401,20371
70aa3a43-8064-4147-91d4-ea9e7e287cd1,4582,491
05cf8758-6eb5-4a47-96f0-d4c95c1d8f0a,7078,1026
f58654bf-c6e3-45b6-9fcc-62cf8f0021b2,250498,44715
9f6916c2-9e8f-43f3-bad8-faf6b401a690,5224,458
edc2d08b-6232-4d93-a127-3dacdc293738,244877,9014
4e045c96-538b-46ed-8ea8-7cae20b56574,4067530,133353
251cdaf8-3844-471f-9607-a50f3c847cc0,56578,3598
82b304c0-7da4-45d3-896a-0767c7ae1141,11384416,158284
d56a527a-7afb-4807-9238-f7ce95813dee,131565,4282
5850170f-df0c-4706-9df2-703b46ace61b,5542,426
cfbc95aa-4910-40ce-a762-cbb668fa99b6,8869,483
36a8177a-05bc-41a8-afb9-14923b7a64fb,18714,1839
100ae730-e9c3-472a-a36e-bc06a5772a93,1606,176
6d0155d7-bb0b-4811-b345-7ec29bda8994,6258,311
a26a06f4-1ebe-4453-a177-75322f910230,9278,610
45994334-1e7e-4fc2-a814-e069f28f59b3,522133,15632
86f57d24-1dbf-411d-b7ff-a3f8abd27e1b,230,58
cbb5f92c-b4a3-4804-b57d-e14d2c0f95f5,407811,27041
6bf3bc03-d139-4eca-ac0e-64e5f045daf1,10743,1188
4bdbc365-a6ed-4c92-835a-615355b04432,54239,2191
bb47c3a3-eb2c-431f-8d29-8c3e4ee86e15,28683,3508
db6f631d-898f-47a8-a119-a18d6ec636ea,25287,1888
11d94660-1963-4020-8762-4c5907e2ea48,171979,4784
bf181f1e-a5a5-42ab-b6a3-ffa633a77a8a,3887,1283
63da5f27-3290-4d4a-a2d8-d8cd98dff5b3,355,43
6240c77b-82be-42d9-8199-9e4dba700c00,30195,1819
2ddac23f-58b9-4cad-9549-9c6be4d0bf17,18188,1724
25785e18-50f4-4a59-a14e-d62bd40dc7db,61018,3944
2cc288cb-225b-4d72-b7e3-dc57e2cd4e83,6197,297
ed505255-4123-44e6-8982-8619f794b789,19023,1120
ccf21509-41c5-418c-9832-351f0824fb39,29010,5293
bd73ca29-25bc-485c-bb37-311963c6b49e,20042,1580
913e6848-6865-4717-ac5e-3bd9c22826be,751535,34204
e7b8e90e-86d6-47e1-a11b-a6ff5b4ee31f,273,62
ce6c47f7-03db-468b-b38f-d59beecc4c1b,1056,216
c9c45837-c492-40ca-9581-6f76ce41343c,44325,4172
2cce5e90-577c-4a12-a903-cc5c2bc301c4,5084,414
4f2bd8b4-263a-4865-b6b7-4fcb02de3426,111120,6746
e940d7a3-01d0-468c-86ea-5dc4d89dcf80,3533500,124079
ea854cc1-13fc-4fd0-86a5-d2c7dba06764,9362120,120773
366a6b5c-def5-4ba7-bc3f-5745af547b49,6134,1971
7d76c645-84a5-484d-a9ef-6f26085feedd,16831,1958
5099bd61-e1bf-4474-be57-0cdd5c3de96b,2682,590
2cac95ca-5b4d-4864-89a4-fba2e673a843,23049,1896
783e7ef5-9322-47a1-b89e-8010f1aefa5a,4549,778
76ca029a-ff94-4ec9-aa75-5aae8d20a8e0,3148,321
a3ee7da1-d892-4cf3-a5ba-4c07806edbca,39627,2749
e22c103d-1ae8-438d-987b-c564a87392d4,7018,513
a9efd7bd-7d9a-4e21-94a1-02f3854fab1b,1741,124
2e0d8e0b-7031-41fd-86f9-b4a47eac0993,148450,6094
b3966591-83f5-4d2d-977f-a707cf68468f,16516,1688
dd021aab-74b9-4621-839b-9d5680717ddb,2920,171
f22a6369-8942-471b-8b9f-522dec4479e0,395884,10691
5ccfbbf2-62da-4e38-b1ba-b4f798ada177,213591,9521
38acc2fa-ccb9-46e9-b1b6-7c133ce4d3ff,62237,3027
95569b37-c324-4d93-a0b7-f3c224125a42,9706,815
d1ff896e-81b2-44dd-b96c-b2fa8e575572,4008,334
907a0625-bcf0-4917-af2c-4e1242b942fb,1604,249
b4ff0d86-06cb-44a7-affc-384e9a7da576,14575,631
b897c806-0cc8-462a-83d7-94a09d7cd700,4332,255
9eb8c6ae-2b63-4021-a3fe-5c66387bd3db,4354,411
d1972b8f-f364-44aa-b4cb-9955689b6384,4676,321
85d53d76-8191-42b8-8512-88267cffa694,7535,637
10969dc2-c517-4d0d-adc4-45a8a73623a9,5132,550
491775f0-d167-4f86-9010-ad070c7617ad,237991,8184
c3552e38-d7a7-4dd8-a0a2-c5cdb63a1e8f,15122,1374
eae4431e-0880-4df6-82b1-ec446f413b02,251204,8958
e9243b8e-84ed-4a8f-82d1-ea084a2f0c4a,18006,1639
00505f51-68a8-45fc-b6d6-51be64751378,84013,4344
68b0ec0a-f7a9-4678-a08e-e107967f4055,33766,2199
4f416ed7-dda2-45de-a6f1-b986e861cf4b,11519824,149549
6f607087-9c46-4bb2-a884-e4efc764554c,7162578,145919
492de470-fc5c-4081-8e94-67ab9f3788de,322,78
3ed638a7-5188-4be6-918c-9bbd68890b58,16886,1167
ce74cdc0-447a-4581-a70b-cf1a1d1c1994,325817,12440
2877c745-fc25-4981-9d98-2378635a81fc,2411,305
c6c16e18-0e9a-4be9-99cb-4d0e53ba4e84,260516,10857
cf20a6c7-822b-4c54-9600-c75bee6a296c,19906,2538
d38a7c52-3192-4d8b-b1b1-d7804bd49367,6711,508
31b575d4-11ce-472a-a892-4cc847f8f5f0,3157,302
3793e809-5868-48f6-b372-9b2957a6612d,64483,8235
86871dd7-f50c-40bb-a298-a144775b64ae,530979,16088
7aecfa69-bed2-4c18-b888-1221abd65134,11872,910
06181fca-00bf-4f50-9d8a-39fd0efb879e,24446,2092
0f911912-78d4-4915-8a74-9b8789bcb99a,929,165
ad79609d-dba9-443d-98d3-a60585399f48,10275,746
d27f65a7-c4ab-4170-aa32-4c896cb7de37,223,46
532d589c-2ca9-48ec-ab5f-ec66744a84a7,2632,252
531f2c87-9442-4c89-843c-56313dc58ed7,90709,4681
f23700de-1fce-45fd-bdfd-75779cc2e1f3,55811,3041
49814f71-8fef-41ec-9af8-b6995c0bd601,2551045,76592
0d374918-3a9d-4d94-aa76-7c83752ea70d,3711,651
d6c22fc7-f693-480e-b72b-8ad3a1373196,49847,3037
43ca08d8-646c-4745-880f-44807656c105,121362,6000
cfce96da-15b1-449b-874f-6abc3720a8d7,4291,445
73065dd9-0e67-445a-b2e6-b5eed5f50243,351961,5841
6089bcad-bf45-4f34-939c-ba708c0aaf97,17770,1024
2ce1b4bf-4bff-4954-b741-2ca70cb35c7f,12609,637
1d2dcc85-837a-4aa3-8b28-da0019f4fc61,43727,4555
6b77fc81-cc4f-4c31-bb4a-dc97cbd284f7,67281,11122
1f190f39-89cc-426f-ac40-56c31ebf306f,507808,47056
5882e375-503f-4bd2-89b1-967e0bfcb199,165871,7310
07a873cd-377d-48af-808e-3ee2e0415fd6,1168,111
654110af-43e1-4fe2-afd1-2d6906cd45cc,1101,91
0c4941a0-a0a1-4192-8e9b-954a52027b43,10794,1101
a6fef3f3-60d2-4454-99ca-e9f87840251e,10996,608
84deecdf-8325-4ee3-9839-3a2bc6302e9d,41842,3913
0f1e84e4-2417-4f9e-a3f4-6db2cf11a46d,358975,21088
559d5dc3-3f9c-48bc-9f3e-63ee52237f73,1800,126
1641141b-3c9c-4772-a5cc-7e23fdf17382,2560793,103590
825ba704-5035-4cb7-97e9-8764376ae89f,2816,406
037de8e9-8069-4efd-8768-7d5da1db3190,2502,179
5e7e38eb-6f83-46bf-982d-bd3c3038844f,2792,210
733e0e95-0be8-4285-ab69-475b81d63980,4009,1206
11141715-d5e3-4abd-8c25-dea8155843a2,2766,376
c77dae7c-6cd9-4242-87e9-ea01e11215eb,6181,338
f15227ba-75e0-490c-a817-63bf8f54fee7,79299,7044
c7a4d766-6bc7-4766-b86e-35e8d8e3fa43,114081,3416
d0acf0a0-d4fe-458f-be0c-efa88198ed7a,23856,2811
5ac49440-9a2f-4c58-926d-5a0c8cf54f5c,616,126
9efaf639-6332-44b8-94ae-c25896320ca7,171160,3603
49f0acdc-2c1b-4723-bcc3-0ae57f3194b8,2201,229
25d9ce8e-72f7-4250-b992-f1fb8f29917f,571662,10030
f58247dc-0557-4bba-aab6-8f9fb5169bb8,41465,1784
194272cc-dcc8-4640-a4a6-66da7d250d5c,1902979,50029
ca651bf3-7d62-49d5-bfeb-401df8df999b,4711,786
caae4789-c38c-4803-8808-2886b37ca8f9,841095,29538
348077e0-0c89-4714-9df8-6ed80727eade,2901,446
0892e729-9af9-4746-8534-73cd0586347a,29809,2173
a6d2f400-dc5c-48d4-b402-55f71bcb17b2,5979,458
dcf21593-7ca2-4cf7-82d4-141805ce36be,1273,108
ec4ed3f8-f36b-4042-bc74-04e31f6e150e,196903,2792
4b64c8e3-5ced-496b-ab49-0edfd58cb759,22195,1143
6afac4cd-5ac3-461b-be39-855602eb1c6b,92295,2846
11375302-8f1d-421c-ad0d-172c9d815631,74319,6207
3dabc8b5-7a32-442f-9b2a-d9a373e27eaf,1979,282
df37f4e9-badc-4b8d-8277-ec3d4d4ea4d5,125774,8114
611db85b-f31e-4af7-8f16-95282d7b25da,132192,8057
5603bead-818c-40a6-a68c-bd5ed9f2f226,6037,781
a0aaa9aa-4816-45ae-9767-5f6ebc09da93,11385,1278
be1bee2a-9304-4416-8e1f-9fc655b8c9fb,10198,591
338af50c-4ceb-43ad-8ae6-477c46b22742,11651,1975
5cb31f9a-0092-425d-8623-b07d20a96d8f,2210,193
6d25994a-c078-4017-a72e-e25c26b75051,19344,1086
5acae8da-a174-4748-b706-5effaf19526d,20640,974
614ae988-c23c-4cf9-bb60-d6d756793005,33280,2797
c83691bd-ed58-4d97-9edb-3043ace33856,207328,29791
69bfa502-bd53-44ba-a434-e1eed107c0f1,188756,7776
cc846715-ccc7-4391-868b-0876d135daa0,36298,1499
1d7da097-91e9-4bf2-bb54-c6e4bd43b95d,120152,8121
d24dab4e-9c13-4205-8199-ccdd2ca9b79f,298299,7810
b476bc5e-19ca-4e5a-82c8-1a068d601a7d,2040064,60309
ffa167fb-530d-4a46-8874-8511e39a9f57,98964,12969
bb719e7a-42c2-4c8f-949f-badb6a1187a5,301,74
d7f86455-3cb9-4142-950b-9a44f694c62a,7955,990
fd959f28-1d83-4366-9784-39dff4b0990c,64717,3440
1964494f-9f1a-41c1-b054-80ef3b95025c,1357146,60502
e6de1f3b-6484-491c-88dd-6d619f142abc,16904092,186161
c3cceeed-3332-4cf0-8c4c-bbde425147b6,13760784,190869
049049a3-267e-47b3-98b8-54d76120a600,27064,3010
b2ea6506-645e-4935-8d82-84c3a95fe7f0,1623839,21787
dea28aa9-1086-4ffa-8739-0ccc759de1ce,576648,61969
22a096ef-c70d-4d70-ae19-4fc2412d4986,6009540,92865
6d230d98-fb8d-4421-a6e8-daca4e55d53e,308993,12213
98913495-8867-43b3-aa8d-db88ee4d4cdc,1492974,57522
f089f636-6b85-4e0e-a192-0d30ed2b44d1,3508802,60522
0be78a6f-8c59-46d3-b531-bffd8cf69b81,626,118
07742730-41c7-4af9-96ef-9539e1341d26,12262,745
0168ca0c-2da7-4f1f-a57a-a5e99edd04c4,436217,7466
3bd08e76-bf53-4b16-82ee-63f95ca5cdae,238564,32881
15316b5d-232c-4288-a74e-14f9912a5b1d,30583,2536
80c38d4f-7419-4ae9-8d4c-cf899df0d5cc,933857,57662
3f864baf-4faf-44ed-859b-81718b170f9b,29113,1635
3aa6a585-75ab-4234-8acb-84d03b2e9428,5038,312
81674266-30ec-4751-a5cb-2181beb049be,4084,434
5ea48d60-26c9-406c-aed3-a450bb5d8e86,48010,3631
6255d25c-8231-4ff5-9b49-e26d760d6466,209641,24188
04af2581-6692-4f14-a7fe-151a36f20368,4060640,114786
cb2b9e04-260f-4c64-8456-d73f28258e55,1449290,44912
cd95d6d3-f25b-48cd-88f9-7c5603ba444b,10183,382
9293fc79-e77c-4ee6-a092-61df10ca47ea,609690,30196
2e433b57-1e40-4a8f-b38d-7675fda5698a,140162,7921
7e7f5ba1-d739-4c34-a3d3-9f43adce03a9,787,147
f13e48d7-b644-4340-aecc-9652793a773d,87409,6829
c57e8a50-5630-419b-9080-7a54d037313d,8660,688
3323f0ca-dd99-45a8-9696-971c4c27806a,184826,17074
89135b31-b312-4be5-9d8c-e0c28a3a4659,253790,9959
06eceb73-b79e-4f93-9709-d72782a4a916,344687,3753
13c9c494-09aa-4518-8572-9f41dbdff461,3662795,20751
3c7a048a-2cda-4f31-ace0-9ce4700b3985,16378,358
2505c7b8-4a2e-4177-b30d-0a56115d6dcb,23111,2290
f2fb0ff0-5679-42ec-a55c-15109ce6e320,7831745,46719
fbffac93-a52b-47a8-8f4f-7884157f2670,297605,9468
6da018b5-94fe-4f9b-8cd7-96a19bf2b03e,63759,2769
8cb1685e-967d-4b32-8ba7-df94419aa004,2952,342
c3fa8aad-6157-43ff-8974-5f828be520f2,3339,477
ad15b039-a553-46ed-a1c0-4be9fa50194f,7259,554
ae0d1794-c9d3-4436-94fc-ceff6130da2c,290315,13607
e571554b-0194-4bfd-9c5c-72dc5690002f,1130,196
82491938-b6b8-4896-b9cb-eb0086b54b44,42349,453
52b08164-7002-4eb8-a68f-bd7f42d73346,57456,1109
c5d0474a-2dbd-4d15-96a9-144ec2a7c5dc,22571,465
403739f0-b501-475c-8e74-cc93e3c4de80,114016,5200
35581de7-591f-424f-9c64-7b22fd45605e,1920515,33838
34d42823-6b56-4861-a675-1565bf40d557,1392292,27247
077b166b-8d49-4661-a628-940cbc910e02,4575,469
d2ea3b81-487d-4cf0-bb44-c67db97a277b,6749,898
b79a3909-7611-4b89-ab5a-5609c4aaacae,399894,44990
9e176ff0-fd9c-4ae2-9f76-464b4bc8b316,1914,283
863ccc59-0081-47dd-8918-c14197ff87cf,3037,94
59416694-3795-49ec-aaad-2cb0980603da,10627,512
b3a70929-32bc-4ace-994f-434b26ce96fe,2799977,12119
4f20dff6-58ce-430d-9b52-c9a0c8290dd2,5498,373
12dc0ce1-af2d-45e8-bc10-9b32eb32f392,2417,252
0aa230de-2c4b-44fc-9d4a-423f0c517bdb,11685,317
c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,7172025,52244
456eabce-d1dd-4481-a206-36ab4f2eaeb8,867822,25352
9a593aff-62c9-40bd-9631-1697798adb63,1271809,27867
ebf76ca6-a2c5-4d3a-8e84-7fa3be9e22ab,575851,5036
bc6be178-3933-44ad-88a7-fde1a160bc29,227984,25685
ce09226e-3480-423b-8fae-a6855128124f,6186,372
ea4311f5-1565-4f8b-84b7-99f33f17c1fb,5092,144
6d29907f-d28c-42e4-94a0-660ecf9182f9,1410652,6112
5b489c65-20c7-4a40-b769-a2c0ff6212ce,6968,248
d68a210f-7a76-49fd-9774-d29addb136f6,38882,2041
25692db1-f105-456e-9494-2e81955de85a,12440,392
a1c94722-f59d-4770-8207-c1471d36e37d,13929,508
67720f93-ea98-4336-9dc2-88dc29ff6d73,1285,146
dd0f9ae6-80e8-49c9-b557-6e91ac171b9a,884,112
bfc8aad9-982b-4fa4-a9f4-8a2ae7158a59,59222,788
b5d1349f-534d-43d6-9690-4b6cab7dc6fe,7674,260
6b25f301-8144-4e5b-80b9-0b23ce6dbab7,70965,1540
9a0c45f7-3ee5-4074-8cad-8f140631da73,26694,809
8f4b34c0-0d2f-427e-8c45-91a078dbab7c,1245934,12268
