area_mbid,area_name,area_sort_name,area_type,area_type_id,iso_codes,disambiguation,begin,end,ended
ddd1bc1f-c488-4a77-8091-5a792c8596ca,Bracciano,Bracciano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
7cf925c8-8bba-42bd-a7dd-2e23bf5fa6b3,Castel Madama,Castel Madama,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c26e8ce2-67c4-460d-8ed9-282a3366ccdb,Masera,Masera,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c0058671-397a-408c-a66b-5bf892726e06,Trasquera,Trasquera,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
daf2d2e8-144e-45a5-b789-ace927941668,Capena,Capena,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
214eeb11-3c13-44c4-9106-3fd68e99b4ca,Crevoladossola,Crevoladossola,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
45319829-6d7e-4ad0-914b-c6f6df4c213b,Re,Re,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
9f744702-8bc8-4086-a115-2f2739019f73,Cursolo-Orasso,Cursolo-Orasso,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e2ab5798-b32b-40ec-baf4-d9cb50464b6c,Civitella San Paolo,Civitella San Paolo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
9711ebe4-6e67-4678-a393-0b029197a39c,Cervara di Roma,Cervara di Roma,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c81b8725-8ea4-4c9f-bc00-77a95e1da146,Toceno,Toceno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
af7ba1dc-2023-4dee-8ea7-99218c94edee,Guidonia Montecelio,Guidonia Montecelio,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
959430b5-e821-478f-bf03-139ed174bf77,Macugnaga,Macugnaga,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e4b13bc0-53d4-4e8b-9795-34c7a1020dce,Castelsardo,Castelsardo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
6e497363-b834-40d1-a661-71846ceed83e,Omegna,Omegna,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
404ae0e2-b422-4d4b-b3a1-ddacb1ac0b47,Premosello-Chiovenda,Premosello-Chiovenda,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
7a4decf1-353f-4c25-a277-c7ad2d7ffb9e,Formazza,Formazza,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
fefc51c2-c451-4f1c-a52f-92095424f0ce,Falmenta,Falmenta,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
944761e0-6bb6-425b-ac06-5eb16967e449,Albenga,Albenga,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
f0158c1f-9dde-47af-b449-23206ebf4911,Storo,Storo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e001bcd6-433e-42ba-8d41-5633ae3ef91d,Ornavasso,Ornavasso,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
480b207d-acde-453d-9499-527e3bf77198,Anzio,Anzio,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
35cceff9-b14e-46c9-9c2e-1f339d04d9eb,Cambiasca,Cambiasca,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
27cf7392-c53b-4861-8acb-fef33f490b9d,Lanuvio,Lanuvio,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
26f7fdb5-dcce-4772-8f36-f1d23ba72c17,Valstrona,Valstrona,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c99b56f7-6d10-449d-9cb5-a75945a46207,Piedimulera,Piedimulera,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
9d77fa2c-8c04-43a4-846f-84890ce32f81,Arsoli,Arsoli,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
86c49b5f-7cc2-406f-ab03-48cc12dbdb8b,Canale Monterano,Canale Monterano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
722b2e40-8aa3-45aa-83b0-6218444f8740,Ciampino,Ciampino,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c37fb3ba-29bf-4ad9-b619-6a5bb053a791,Beura-Cardezza,Beura-Cardezza,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d9e1a52e-2932-4a1b-8524-b4fb9c6d37db,Trarego Viggiona,Trarego Viggiona,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
325b9724-5b30-4859-8361-6d7f57b1b1d1,Villette,Villette,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e8d5b88c-79f9-4c29-afa3-f1ab3ca1dce3,Montescheno,Montescheno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
f494472c-b573-4f35-92f4-79a278172e5f,Gurro,Gurro,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
eae2437d-564b-45cb-b5fc-50d68a78a876,Premeno,Premeno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
6ca5bd42-dbd0-40e1-90bc-60dc257df668,San Bernardino Verbano,San Bernardino Verbano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
6afda2ab-cb73-40bf-8829-4dd71a15c2fe,Intragna,Intragna,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e5eef650-0482-4c16-9ba9-cde6c309297c,Viganella,Viganella,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
75fa3eea-9a75-4c2e-92c7-feb60215cfe8,Cesara,Cesara,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d6601432-53b2-439f-8967-c8389e4a27f8,Domodossola,Domodossola,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d61f8185-9eff-49b2-b175-705631903276,Vogogna,Vogogna,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e336b0ea-ccd9-4fb0-aad2-b92bf5c45509,Vanzone con San Carlo,Vanzone con San Carlo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
a039f8ab-4b07-4421-8319-723a9c5e2e4e,Malesco,Malesco,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
f30853b8-6021-4c07-b2b2-b31f016b1ff4,Massiola,Massiola,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
16300af8-2de4-4050-9671-701734151ed7,Loreglia,Loreglia,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
eeae41b9-36d1-4941-b471-581ab2527376,Ceppo Morelli,Ceppo Morelli,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
09e717c3-2d61-4a5f-bb20-e5c1bdc672d4,Quarna Sotto,Quarna Sotto,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
996efe0e-fc10-4b69-a844-2d69ad419740,Ghiffa,Ghiffa,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
46a4fd6a-f896-4bb7-b62f-5f29c785b81a,Mazzano Romano,Mazzano Romano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
ba333861-7d50-4931-b1f3-c87f4ca4a3d6,Druogno,Druogno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
2091af50-b206-4954-bc15-0bf4e86f0c7d,Allumiere,Allumiere,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c1d2cdab-1be5-4e79-ae41-ec53f0b12c09,Crodo,Crodo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
8de7cf0b-e3cc-423d-a486-a018a0a8b4b3,Castelnuovo di Porto,Castelnuovo di Porto,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
f6386bf6-a742-4904-af38-54618cd4c538,Artena,Artena,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
e205b160-19d6-4ee6-b67e-16840161d160,Carpineto Romano,Carpineto Romano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
143e55c9-0c1f-453b-ab6e-4d59869b87e2,Capranica Prenestina,Capranica Prenestina,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
db4ebd75-1034-439e-9015-363363ee8b2c,Bellegra,Bellegra,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
061c5c75-48bb-4a01-b999-ed532c2ddb68,Mergozzo,Mergozzo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
4c5f0679-9aea-4533-8fce-b064b4405028,Ardea,Ardea,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
fa5ba635-a018-42db-8cf3-f06f17f7287e,Magliano Romano,Magliano Romano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
45b6eb6a-4a3b-4735-ad73-128c588759f7,Caprezzo,Caprezzo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
18d6d6aa-dea5-4d41-9d20-522d4e84524e,Premia,Premia,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
cdf5bc91-2bfe-4b5d-b241-eeea9169c1d9,Montecrestese,Montecrestese,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
68c278d1-ee09-49a4-8cb9-52c1176fdc12,Pieve Vergonte,Pieve Vergonte,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
7ecdacd9-c486-446e-83c6-df5e2107abcd,Grottaferrata,Grottaferrata,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
2e6aa48a-b5b3-4d01-8fa5-68f2c323976f,Varzo,Varzo,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
dcff62ed-13db-4c58-8a3a-bef84653e82e,Madonna del Sasso,Madonna del Sasso,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
0bc10341-781f-4e0c-ab3a-76900d1aabe8,Cefalù,Cefalù,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
0f992fd3-a32a-44e3-bb10-17b78730e100,Pallanzeno,Pallanzeno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
188690c9-8f4a-41f9-82ee-8d79ae0c65d1,Trontano,Trontano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
110a5655-14af-4b93-81d6-16823130b16c,Quarna Sopra,Quarna Sopra,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
98394cf8-a030-4299-8a1a-297bc68eb873,Vignone,Vignone,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
07b924b6-15de-431c-b81d-61699968c7ef,Spinazzola,Spinazzola,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
9ef5854b-e6f8-46a6-974e-cceaf976b184,Formello,Formello,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
afc7a920-5cc7-4e6b-b898-ddc8c3c90700,Germagno,Germagno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
da92034d-e2bb-43fe-adc5-1da79cc0b228,Baceno,Baceno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
9fd33b96-01d4-4939-9511-e5edbe69a2e3,Cossogno,Cossogno,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d4ca8e46-3cb9-4184-a1ac-25e611bb17bf,Casale Corte Cerro,Casale Corte Cerro,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d0585312-cfd5-4fd4-b910-d9df6fe71965,Genazzano,Genazzano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
890fb29e-db8a-404e-acf9-91783cf883a8,Gignese,Gignese,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
4ca2fe1a-0c3b-49a4-ac3e-8d717830d039,Nonio,Nonio,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
ec177b9d-9c46-4902-b7a5-d6cdb3b7a5bb,Cerreto Laziale,Cerreto Laziale,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
d5925cf7-2474-4e85-94ad-dd5764a4771e,Anticoli Corrado,Anticoli Corrado,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
6192b0cf-8327-4383-8663-afda1c720d22,Arcinazzo Romano,Arcinazzo Romano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
ea681d30-e21d-47c9-9dfb-3d587d8e10f0,Stresa,Stresa,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
30701081-60bd-43e7-a500-09d7bd8ceed7,Seppiana,Seppiana,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
7ffedd93-76f9-4626-99d4-d0525ce9d490,Campagnano di Roma,Campagnano di Roma,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
74ac63a0-5342-4fc9-a1cf-fd9dc0a65c63,Castel San Pietro Romano,Castel San Pietro Romano,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
c77c885f-b8aa-41c8-9a5f-ec369ee2b28d,Brovello-Carpugnino,Brovello-Carpugnino,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
ab671f26-4238-4143-a6d9-84b9d507fdbb,Anguillara Sabazia,Anguillara Sabazia,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
5642d5a3-732e-47b0-9558-b0f08eac26ea,Agosta,Agosta,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
3ad281ba-d9c8-45f0-8241-9153e806c1db,Affile,Affile,Municipality,17246454-5ac4-36a1-b81a-4753eb2dab20,,,,,False
f4766fff-cac4-4b6a-a895-64dcdeef588e,Préserville,Préserville,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
ecb358f8-12a1-4679-9ffb-538ec1e5008f,Gumières,Gumières,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
f6ef8655-8b72-4cb9-9538-3700d96f5251,Saint-Georges-des-Hurtières,Saint-Georges-des-Hurtières,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
ae1d0e24-be55-4198-a000-1337859c18d4,Anthon,Anthon,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
05fb71f0-6df3-4799-889b-4f2d65e4d6ba,Grézieux-le-Fromental,Grézieux-le-Fromental,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
0ad8d737-70e3-4410-a2c8-d36b09cd3222,Bayel,Bayel,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
ce864f68-3ed2-4982-b045-4cded010e5cc,Pure,Pure,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
284d5774-cb10-4f51-915c-46d1e09599f2,Saint-Martin-d'Uriage,Saint-Martin-d'Uriage,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
c784ae26-d90e-4da8-a7c7-2cf9fb6affe3,Oz,Oz,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
19b0ea41-1227-479a-b098-2a8e59848e97,Chessy-les-Prés,Chessy-les-Prés,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
dfc9736b-f521-4e63-98a8-06d6836a687e,Zicavo,Zicavo,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
196e984a-174c-4944-9d21-088e6d4fd58c,Tencin,Tencin,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
56a53542-f11e-4adb-aea8-5a1c51ff2ff1,Graix,Graix,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
43506a3e-649a-4db8-be49-4cb0e8fb7335,Moirans,Moirans,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
684177f7-531f-400a-9997-232b00ce809f,Terrebasse,Terrebasse,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
06b05b9c-d486-443a-b34b-a7e9c90ea0f7,Janneyrias,Janneyrias,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
5b88f9a5-0b44-4f30-8669-6f6110ae302a,Bouy-sur-Orvin,Bouy-sur-Orvin,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
a810de91-ff33-4785-b345-480605499076,Angles,Angles,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
42cb4297-a88f-4257-b33b-254f0d28fb0d,Bailly-le-Franc,Bailly-le-Franc,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
703dfd60-c62a-4705-a682-e31a0982362f,Castelmary,Castelmary,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
39872c7a-128d-45a9-9076-c68f7fa7b846,Ruy,Ruy,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
c5dca304-cc08-46c6-a46b-3cd5f25243f2,Soleymieu,Soleymieu,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
2ef73d19-6c89-4597-9943-b51448e63743,Baroville,Baroville,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
6f8135af-84c4-4b07-a86d-37d46df263cb,Druelle,Druelle,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
83d52383-5ebf-42b7-94ea-d76b07660719,Flavin,Flavin,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
6aafcc2a-08b4-40e9-a040-d2f21339b2ee,Montégut,Montégut,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
81824d79-202b-4859-b590-f3bdf6357f33,Urbalacone,Urbalacone,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
3a0482be-3a09-4458-8766-8edba71b0c55,Proupiary,Proupiary,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
3b359641-3179-451a-a8a6-7090b5da598d,Lyons-la-Forêt,Lyons-la-Forêt,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
06210f5a-437a-435a-b176-f3f529bdb9a9,Saint-Mury-Monteymond,Saint-Mury-Monteymond,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
1290bab8-a893-45c9-a13b-2e5384a1e508,Saint-Rome,Saint-Rome,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
271ccd74-c79d-4bb3-85a0-684c295cb2be,Renage,Renage,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
f6b21388-155c-4aa0-9d6e-14ee1154939c,Grézolles,Grézolles,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
9de56ec7-d6d5-4b25-9ee1-094046017ed6,Flagnac,Flagnac,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
499a9092-97fa-423e-9b05-c6e17d2903d0,Beaufin,Beaufin,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
a7a04bf9-3bc1-4ed9-8430-2605befd48aa,Saman,Saman,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
719b9a43-744d-425c-a664-8349e8784a8a,Les Costes-Gozon,Les Costes-Gozon,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
efe9dec8-b342-4609-966f-d8dabaff3818,Villelongue,Villelongue,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
bb516af4-d4fa-4fc3-8072-6d8f3ebe72bc,Rouède,Rouède,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
4f79c743-d591-4256-b410-66bf6bc22a81,Creissels,Creissels,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
7afa8ed8-511f-42c5-b24a-82f2ed31948d,La Chapelle-du-Mont-de-France,La Chapelle-du-Mont-de-France,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
dcc088fb-c2a7-4470-82e6-deb7eef37794,Grand-Vabre,Grand-Vabre,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
6a3aec88-743a-490e-8afa-30c7719446c8,Saussines,Saussines,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
2182b329-6573-4326-b7bb-ef79707835fd,La Cresse,La Cresse,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
7c550484-ecc3-4941-88b1-df5a20343a35,Laissac,Laissac,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
80a3c71f-7a70-4d8c-af21-a480a5b85a6f,Pégairolles-de-Buèges,Pégairolles-de-Buèges,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
8ba780f3-0f46-4718-86ef-3fa801eaeea4,Combret,Combret,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
67aa5207-fb82-4bc4-a50b-f3a3f71ac1bb,Myans,Myans,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
a77a1bd6-7275-4e1c-8a86-c6f9eb399b47,Rosières-en-Santerre,Rosières-en-Santerre,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
57eef0b2-f0eb-4935-80d7-fb2312804725,Coupiac,Coupiac,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
c7ef8809-3e4f-4bdf-bb96-f75ce6cc9e89,Huparlac,Huparlac,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
806a1597-0099-495b-846e-73a4ffee13e7,Saiguède,Saiguède,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
13ec0954-49b4-4d4d-b8f5-b07823002b30,Goutrens,Goutrens,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
d6d8dd54-9aea-45d9-a04f-9e1ebf7b2be0,Graissac,Graissac,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
bb3291da-c5bc-42b7-b70a-50727237034b,Corenc,Corenc,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
c1085304-0eb9-4443-8f5e-379a64daf5ea,Saint-Bauzille-de-la-Sylve,Saint-Bauzille-de-la-Sylve,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
db4c0215-edc7-4148-8ff9-6f46d28c2fef,Saint-Lys,Saint-Lys,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
d9aae680-5da8-4da1-9869-cf7f609c79a9,Saint-Roman-de-Malegarde,Saint-Roman-de-Malegarde,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
3bde8abf-a2af-4b7e-9417-1b88d15b4e52,Saint-Nazaire-de-Pézan,Saint-Nazaire-de-Pézan,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
986b2b28-2d56-46f9-9d5a-8c90d3a5fbac,Pins-Justaret,Pins-Justaret,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
311ec65c-f39b-4a30-8f28-d6e20a07fe78,Le Chêne,Le Chêne,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
caf9f9be-78fa-40cb-87e1-2addc5a079de,Susville,Susville,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
9ca505d9-ce27-43ac-a0c2-d78406109ba1,Le Fel,Le Fel,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
5267fe8a-ece2-44fe-a3d4-e642b9e2b07b,Florentin-la-Capelle,Florentin-la-Capelle,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
84b5b58d-bff7-41f7-b375-b5d72ad435ea,Sury-le-Comtal,Sury-le-Comtal,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
3fa42128-7e70-42e8-b54b-d5a2fdbd3943,Saint-Pierre-de-Mésage,Saint-Pierre-de-Mésage,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
c462832c-5439-4ebd-a1e6-f51d3ecdb210,Gramond,Gramond,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
bb9037ed-d24c-4763-85c1-317acbf91963,Saint-Araille,Saint-Araille,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
f8755618-7b50-4338-ba13-95a55ce7fb9a,Avenas,Avenas,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
59bdee92-24ea-4f10-9a63-f1fe45fb860c,Vénosc,Vénosc,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
a6696d84-712c-4fb5-95ec-3a6957809e27,Balnot-sur-Laignes,Balnot-sur-Laignes,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
4223ead8-3bf2-4a84-8c5c-5fcde07830dd,Gaillac-d'Aveyron,Gaillac-d'Aveyron,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
2d567d3a-3332-4551-9ec3-c61da2d0af2e,Firmi,Firmi,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
1a2af41c-a11f-43e2-bc91-0f47483ce71b,Saint-André,Saint-André,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
0e384955-3f56-4d18-be8b-a3aec1085fc8,Nantes-en-Ratier,Nantes-en-Ratier,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
5401ac81-97b8-4ada-b8d9-34df9fff2788,Saint-André,Saint-André,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
22e527da-b891-402a-89cd-3d53091c6149,Pouze,Pouze,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
18eb3256-a589-4e58-99e7-aef9c2c34127,Drulhe,Drulhe,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
be7dd9e2-52dd-4825-8a61-cd3023ee722a,Portet-de-Luchon,Portet-de-Luchon,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
dadf7bcb-71cd-4cbd-9e23-a366ca33bca3,Mont-de-Lans,Mont-de-Lans,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
5d36f340-3d17-4c69-b563-faeedd133ea5,Saint-Pancrasse,Saint-Pancrasse,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
b8772db1-1a80-4b96-bd79-b86f07e839e0,Chandon,Chandon,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
d01250d3-13b4-4eaf-a1ab-cf286f15efd4,Courteranges,Courteranges,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
94ea45cb-1212-4390-90d3-e4ce974f8bbc,Farnay,Farnay,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
266b3adb-e6ef-43a7-a49f-b5ab12a554f7,Annoux,Annoux,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
22f877bc-75ac-40cc-9195-5913416e72f8,Arrentières,Arrentières,City,6fd8f29a-3d0a-32fc-980d-ea697b69da78,,,,,False
